Year,Month,Day ,Hour,Load,Wind,Solar,NetLoad
2005,5,7,13,4341,1203,,3139
2005,5,7,14,4297,1233,,3065
2005,5,7,15,4258,1254,,3004
2005,5,7,16,4212,1192,,3020
2005,5,7,17,4204,1142,,3062
2005,5,7,18,4184,1142,,3043
2005,5,7,19,4135,1229,,2906
2005,5,7,20,4172,1299,,2873
2005,5,7,21,4405,1336,,3070
2005,5,7,22,4302,1353,,2950
2005,5,7,23,3993,1286,,2708
2005,5,7,24,3639,1244,,2396
2005,5,8,1,3405,1237,,2169
2005,5,8,2,3284,1101,,2183
2005,5,8,3,3222,1060,,2163
2005,5,8,4,3177,975,,2202
2005,5,8,5,3192,983,,2210
2005,5,8,6,3243,880,,2364
2005,5,8,7,3284,868,,2417
2005,5,8,8,3474,1005,,2469
2005,5,8,9,3742,1059,,2683
2005,5,8,10,3886,1037,,2849
2005,5,8,11,3999,1171,,2829
2005,5,8,12,4026,1213,,2813
2005,5,8,13,4013,1303,,2711
2005,5,8,14,3979,1303,,2676
2005,5,8,15,3942,1311,,2632
2005,5,8,16,3951,1153,,2799
2005,5,8,17,3954,1097,,2858
2005,5,8,18,3997,946,,3051
2005,5,8,19,3998,914,,3085
2005,5,8,20,4059,1025,,3034
2005,5,8,21,4366,1130,,3236
2005,5,8,22,4305,1146,,3159
2005,5,8,23,3944,1089,,2855
2005,5,8,24,3561,1055,,2507
2005,5,9,1,3333,1046,,2287
2005,5,9,2,3219,962,,2258
2005,5,9,3,3154,899,,2255
2005,5,9,4,3147,765,,2382
2005,5,9,5,3223,680,,2543
2005,5,9,6,3423,490,,2934
2005,5,9,7,3718,402,,3316
2005,5,9,8,4016,396,,3621
2005,5,9,9,4252,379,,3874
2005,5,9,10,4384,410,,3974
2005,5,9,11,4527,529,,3998
2005,5,9,12,4591,601,,3991
2005,5,9,13,4637,679,,3959
2005,5,9,14,4666,703,,3963
2005,5,9,15,4673,662,,4012
2005,5,9,16,4680,552,,4128
2005,5,9,17,4657,519,,4139
2005,5,9,18,4633,471,,4162
2005,5,9,19,4533,484,,4049
2005,5,9,20,4511,539,,3972
2005,5,9,21,4757,513,,4245
2005,5,9,22,4616,533,,4083
2005,5,9,23,4122,627,,3496
2005,5,9,24,3652,689,,2964
2005,5,10,1,3395,643,,2752
2005,5,10,2,3271,631,,2641
2005,5,10,3,3203,654,,2550
2005,5,10,4,3192,571,,2621
2005,5,10,5,3275,474,,2802
2005,5,10,6,3525,351,,3175
2005,5,10,7,3898,242,,3657
2005,5,10,8,4265,295,,3970
2005,5,10,9,4492,432,,4060
2005,5,10,10,4656,564,,4092
2005,5,10,11,4773,686,,4088
2005,5,10,12,4862,839,,4024
2005,5,10,13,4906,940,,3967
2005,5,10,14,4965,1042,,3924
2005,5,10,15,5011,1039,,3972
2005,5,10,16,4981,989,,3992
2005,5,10,17,4929,939,,3990
2005,5,10,18,4844,1008,,3837
2005,5,10,19,4694,1021,,3674
2005,5,10,20,4665,1005,,3661
2005,5,10,21,4874,956,,3919
2005,5,10,22,4643,1025,,3619
2005,5,10,23,4130,1106,,3025
2005,5,10,24,3700,1098,,2602
2005,5,11,1,3443,990,,2454
2005,5,11,2,3302,916,,2387
2005,5,11,3,3242,849,,2393
2005,5,11,4,3232,775,,2458
2005,5,11,5,3319,749,,2570
2005,5,11,6,3580,719,,2861
2005,5,11,7,3945,685,,3261
2005,5,11,8,4305,712,,3594
2005,5,11,9,4490,803,,3687
2005,5,11,10,4635,933,,3702
2005,5,11,11,4725,1107,,3619
2005,5,11,12,4784,1342,,3442
2005,5,11,13,4788,1468,,3320
2005,5,11,14,4790,1576,,3215
2005,5,11,15,4773,1488,,3285
2005,5,11,16,4782,1373,,3409
2005,5,11,17,4753,1262,,3492
2005,5,11,18,4739,1218,,3522
2005,5,11,19,4689,1290,,3400
2005,5,11,20,4658,1458,,3201
2005,5,11,21,4804,1473,,3331
2005,5,11,22,4591,1362,,3229
2005,5,11,23,4087,1202,,2885
2005,5,11,24,3665,1049,,2616
2005,5,12,1,3446,997,,2450
2005,5,12,2,3335,800,,2536
2005,5,12,3,3287,563,,2725
2005,5,12,4,3290,556,,2735
2005,5,12,5,3390,494,,2897
2005,5,12,6,3654,421,,3233
2005,5,12,7,4005,380,,3625
2005,5,12,8,4312,526,,3787
2005,5,12,9,4464,617,,3847
2005,5,12,10,4587,666,,3922
2005,5,12,11,4668,750,,3918
2005,5,12,12,4698,935,,3763
2005,5,12,13,4686,1004,,3683
2005,5,12,14,4703,1054,,3649
2005,5,12,15,4646,1032,,3614
2005,5,12,16,4637,993,,3644
2005,5,12,17,4642,958,,3685
2005,5,12,18,4620,1004,,3616
2005,5,12,19,4539,1093,,3447
2005,5,12,20,4507,1259,,3249
2005,5,12,21,4738,1355,,3384
2005,5,12,22,4571,1205,,3367
2005,5,12,23,4103,976,,3127
2005,5,12,24,3679,757,,2922
2005,5,13,1,3449,612,,2838
2005,5,13,2,3348,640,,2709
2005,5,13,3,3276,630,,2647
2005,5,13,4,3287,707,,2580
2005,5,13,5,3360,649,,2711
2005,5,13,6,3618,446,,3172
2005,5,13,7,3989,335,,3655
2005,5,13,8,4300,509,,3792
2005,5,13,9,4481,624,,3858
2005,5,13,10,4582,660,,3923
2005,5,13,11,4682,622,,4061
2005,5,13,12,4692,746,,3946
2005,5,13,13,4714,842,,3872
2005,5,13,14,4699,934,,3766
2005,5,13,15,4662,952,,3710
2005,5,13,16,4641,898,,3744
2005,5,13,17,4592,830,,3763
2005,5,13,18,4532,689,,3844
2005,5,13,19,4407,631,,3776
2005,5,13,20,4345,567,,3779
2005,5,13,21,4579,519,,4061
2005,5,13,22,4515,409,,4107
2005,5,13,23,4122,318,,3805
2005,5,13,24,3746,229,,3517
2005,5,14,1,3498,174,,3324
2005,5,14,2,3380,196,,3185
2005,5,14,3,3270,210,,3060
2005,5,14,4,3282,238,,3044
2005,5,14,5,3309,220,,3089
2005,5,14,6,3421,163,,3259
2005,5,14,7,3560,114,,3446
2005,5,14,8,3818,155,,3663
2005,5,14,9,4087,197,,3891
2005,5,14,10,4220,234,,3987
2005,5,14,11,4332,243,,4090
2005,5,14,12,4359,293,,4067
2005,5,14,13,4342,352,,3990
2005,5,14,14,4334,421,,3913
2005,5,14,15,4289,426,,3863
2005,5,14,16,4255,412,,3844
2005,5,14,17,4245,371,,3875
2005,5,14,18,4237,332,,3905
2005,5,14,19,4178,397,,3781
2005,5,14,20,4213,363,,3851
2005,5,14,21,4410,325,,4085
2005,5,14,22,4378,252,,4127
2005,5,14,23,4027,221,,3806
2005,5,14,24,3704,211,,3493
2005,5,15,1,3463,203,,3260
2005,5,15,2,3347,179,,3168
2005,5,15,3,3242,153,,3090
2005,5,15,4,3219,131,,3088
2005,5,15,5,3212,125,,3088
2005,5,15,6,3248,107,,3142
2005,5,15,7,3283,96,,3187
2005,5,15,8,3483,136,,3348
2005,5,15,9,3718,197,,3521
2005,5,15,10,3880,249,,3632
2005,5,15,11,4031,276,,3756
2005,5,15,12,4109,286,,3824
2005,5,15,13,4113,292,,3822
2005,5,15,14,4121,300,,3821
2005,5,15,15,4126,301,,3826
2005,5,15,16,4143,328,,3816
2005,5,15,17,4193,360,,3833
2005,5,15,18,4240,434,,3807
2005,5,15,19,4243,596,,3647
2005,5,15,20,4273,654,,3619
2005,5,15,21,4499,635,,3865
2005,5,15,22,4442,508,,3934
2005,5,15,23,4047,481,,3566
2005,5,15,24,3640,523,,3117
2005,5,16,1,3406,523,,2884
2005,5,16,2,3302,448,,2854
2005,5,16,3,3228,448,,2781
2005,5,16,4,3198,464,,2735
2005,5,16,5,3269,454,,2815
2005,5,16,6,3427,374,,3053
2005,5,16,7,3682,274,,3408
2005,5,16,8,4040,239,,3801
2005,5,16,9,4310,239,,4072
2005,5,16,10,4458,221,,4238
2005,5,16,11,4635,211,,4425
2005,5,16,12,4734,219,,4516
2005,5,16,13,4793,233,,4560
2005,5,16,14,4870,256,,4615
2005,5,16,15,4920,329,,4592
2005,5,16,16,4964,452,,4512
2005,5,16,17,4956,543,,4414
2005,5,16,18,4913,636,,4278
2005,5,16,19,4775,853,,3922
2005,5,16,20,4735,974,,3762
2005,5,16,21,4919,1108,,3812
2005,5,16,22,4779,1052,,3727
2005,5,16,23,4246,1060,,3187
2005,5,16,24,3802,1040,,2762
2005,5,17,1,3506,910,,2596
2005,5,17,2,3402,838,,2565
2005,5,17,3,3307,799,,2508
2005,5,17,4,3302,723,,2579
2005,5,17,5,3360,739,,2621
2005,5,17,6,3605,720,,2886
2005,5,17,7,3970,672,,3298
2005,5,17,8,4376,634,,3742
2005,5,17,9,4596,628,,3969
2005,5,17,10,4728,676,,4053
2005,5,17,11,4847,800,,4047
2005,5,17,12,4933,912,,4022
2005,5,17,13,5006,1123,,3884
2005,5,17,14,5049,1242,,3808
2005,5,17,15,5084,1222,,3863
2005,5,17,16,5069,1256,,3814
2005,5,17,17,5025,960,,4065
2005,5,17,18,4991,971,,4020
2005,5,17,19,4784,1146,,3638
2005,5,17,20,4719,1387,,3333
2005,5,17,21,4896,1439,,3457
2005,5,17,22,4789,1437,,3353
2005,5,17,23,4255,1331,,2924
2005,5,17,24,3818,1056,,2762
2005,5,18,1,3547,925,,2622
2005,5,18,2,3401,842,,2559
2005,5,18,3,3326,805,,2522
2005,5,18,4,3297,761,,2536
2005,5,18,5,3374,657,,2718
2005,5,18,6,3580,565,,3015
2005,5,18,7,3960,396,,3564
2005,5,18,8,4342,343,,3999
2005,5,18,9,4569,370,,4200
2005,5,18,10,4739,432,,4308
2005,5,18,11,4862,463,,4400
2005,5,18,12,4931,523,,4409
2005,5,18,13,5005,592,,4414
2005,5,18,14,5068,626,,4442
2005,5,18,15,5105,597,,4509
2005,5,18,16,5111,597,,4515
2005,5,18,17,5109,517,,4593
2005,5,18,18,5046,576,,4470
2005,5,18,19,4906,726,,4180
2005,5,18,20,4819,905,,3915
2005,5,18,21,4968,960,,4008
2005,5,18,22,4872,871,,4001
2005,5,18,23,4332,741,,3591
2005,5,18,24,3876,686,,3190
2005,5,19,1,3583,614,,2970
2005,5,19,2,3426,638,,2789
2005,5,19,3,3349,639,,2711
2005,5,19,4,3326,655,,2671
2005,5,19,5,3387,658,,2730
2005,5,19,6,3551,490,,3061
2005,5,19,7,3952,304,,3649
2005,5,19,8,4352,289,,4063
2005,5,19,9,4640,271,,4370
2005,5,19,10,4851,265,,4587
2005,5,19,11,5057,237,,4821
2005,5,19,12,5143,203,,4941
2005,5,19,13,5268,187,,5082
2005,5,19,14,5379,173,,5207
2005,5,19,15,5453,171,,5283
2005,5,19,16,5530,218,,5313
2005,5,19,17,5585,299,,5286
2005,5,19,18,5542,413,,5130
2005,5,19,19,5388,613,,4776
2005,5,19,20,5285,640,,4646
2005,5,19,21,5314,604,,4710
2005,5,19,22,5199,546,,4654
2005,5,19,23,4627,529,,4099
2005,5,19,24,4088,550,,3539
2005,5,20,1,3788,488,,3300
2005,5,20,2,3604,471,,3134
2005,5,20,3,3497,467,,3030
2005,5,20,4,3447,455,,2992
2005,5,20,5,3487,441,,3046
2005,5,20,6,3681,310,,3372
2005,5,20,7,4042,177,,3865
2005,5,20,8,4489,201,,4288
2005,5,20,9,4842,227,,4615
2005,5,20,10,5099,242,,4857
2005,5,20,11,5370,285,,5086
2005,5,20,12,5549,340,,5210
2005,5,20,13,5683,383,,5301
2005,5,20,14,5814,401,,5413
2005,5,20,15,5933,433,,5500
2005,5,20,16,6008,467,,5542
2005,5,20,17,6059,492,,5568
2005,5,20,18,6029,601,,5428
2005,5,20,19,5844,873,,4972
2005,5,20,20,5638,958,,4681
2005,5,20,21,5601,970,,4632
2005,5,20,22,5422,928,,4495
2005,5,20,23,4908,930,,3979
2005,5,20,24,4352,964,,3388
2005,5,21,1,4010,879,,3131
2005,5,21,2,3775,750,,3026
2005,5,21,3,3638,706,,2933
2005,5,21,4,3565,863,,2703
2005,5,21,5,3549,1005,,2545
2005,5,21,6,3590,897,,2693
2005,5,21,7,3736,632,,3105
2005,5,21,8,4103,702,,3402
2005,5,21,9,4505,860,,3646
2005,5,21,10,4816,834,,3982
2005,5,21,11,5095,800,,4296
2005,5,21,12,5293,756,,4537
2005,5,21,13,5419,801,,4618
2005,5,21,14,5568,817,,4752
2005,5,21,15,5676,798,,4878
2005,5,21,16,5771,818,,4954
2005,5,21,17,5839,879,,4960
2005,5,21,18,5846,1003,,4843
2005,5,21,19,5723,1106,,4618
2005,5,21,20,5492,1084,,4408
2005,5,21,21,5470,1039,,4431
2005,5,21,22,5307,893,,4414
2005,5,21,23,4826,836,,3990
2005,5,21,24,4312,760,,3552
2005,5,22,1,3988,641,,3348
2005,5,22,2,3743,566,,3178
2005,5,22,3,3600,496,,3104
2005,5,22,4,3493,465,,3029
2005,5,22,5,3470,472,,2999
2005,5,22,6,3441,397,,3045
2005,5,22,7,3452,275,,3178
2005,5,22,8,3745,295,,3451
2005,5,22,9,4093,385,,3708
2005,5,22,10,4391,492,,3900
2005,5,22,11,4669,581,,4088
2005,5,22,12,4880,609,,4272
2005,5,22,13,5038,670,,4369
2005,5,22,14,5194,722,,4472
2005,5,22,15,5337,799,,4539
2005,5,22,16,5506,900,,4607
2005,5,22,17,5613,1092,,4521
2005,5,22,18,5702,1135,,4568
2005,5,22,19,5616,1152,,4464
2005,5,22,20,5427,1154,,4274
2005,5,22,21,5431,1068,,4363
2005,5,22,22,5316,934,,4383
2005,5,22,23,4797,826,,3971
2005,5,22,24,4258,656,,3603
2005,5,23,1,3928,602,,3326
2005,5,23,2,3698,589,,3110
2005,5,23,3,3595,625,,2971
2005,5,23,4,3514,603,,2912
2005,5,23,5,3564,566,,2998
2005,5,23,6,3686,488,,3199
2005,5,23,7,3976,371,,3605
2005,5,23,8,4422,472,,3951
2005,5,23,9,4800,580,,4221
2005,5,23,10,5103,638,,4465
2005,5,23,11,5388,679,,4710
2005,5,23,12,5604,724,,4881
2005,5,23,13,5769,744,,5026
2005,5,23,14,5886,761,,5125
2005,5,23,15,6024,773,,5251
2005,5,23,16,6113,779,,5335
2005,5,23,17,6112,763,,5350
2005,5,23,18,5970,648,,5323
2005,5,23,19,5695,706,,4990
2005,5,23,20,5451,807,,4644
2005,5,23,21,5443,839,,4604
2005,5,23,22,5291,769,,4523
2005,5,23,23,4717,715,,4003
2005,5,23,24,4200,746,,3455
2005,5,24,1,3878,759,,3119
2005,5,24,2,3676,851,,2825
2005,5,24,3,3567,905,,2663
2005,5,24,4,3516,837,,2680
2005,5,24,5,3587,752,,2836
2005,5,24,6,3772,698,,3074
2005,5,24,7,4145,510,,3635
2005,5,24,8,4608,727,,3881
2005,5,24,9,4961,897,,4064
2005,5,24,10,5223,872,,4351
2005,5,24,11,5486,850,,4636
2005,5,24,12,5660,829,,4831
2005,5,24,13,5777,822,,4956
2005,5,24,14,5900,832,,5068
2005,5,24,15,5994,802,,5193
2005,5,24,16,6088,780,,5309
2005,5,24,17,6048,739,,5310
2005,5,24,18,5829,693,,5137
2005,5,24,19,5556,674,,4882
2005,5,24,20,5333,675,,4658
2005,5,24,21,5356,660,,4696
2005,5,24,22,5202,713,,4489
2005,5,24,23,4662,720,,3942
2005,5,24,24,4128,746,,3382
2005,5,25,1,3823,706,,3117
2005,5,25,2,3631,722,,2909
2005,5,25,3,3522,783,,2740
2005,5,25,4,3467,752,,2715
2005,5,25,5,3519,718,,2801
2005,5,25,6,3720,703,,3018
2005,5,25,7,4081,807,,3275
2005,5,25,8,4445,958,,3487
2005,5,25,9,4674,1056,,3619
2005,5,25,10,4823,1072,,3751
2005,5,25,11,4930,1087,,3843
2005,5,25,12,4998,1122,,3876
2005,5,25,13,5062,1111,,3951
2005,5,25,14,5128,1154,,3974
2005,5,25,15,5185,1149,,4037
2005,5,25,16,5223,1176,,4047
2005,5,25,17,5233,1159,,4075
2005,5,25,18,5125,1179,,3947
2005,5,25,19,4961,1125,,3836
2005,5,25,20,4890,933,,3958
2005,5,25,21,5011,866,,4146
2005,5,25,22,4856,671,,4185
2005,5,25,23,4364,481,,3883
2005,5,25,24,3884,421,,3464
2005,5,26,1,3656,343,,3314
2005,5,26,2,3488,291,,3198
2005,5,26,3,3390,268,,3122
2005,5,26,4,3343,250,,3094
2005,5,26,5,3446,235,,3212
2005,5,26,6,3654,216,,3439
2005,5,26,7,4024,281,,3744
2005,5,26,8,4350,335,,4016
2005,5,26,9,4562,404,,4158
2005,5,26,10,4675,591,,4085
2005,5,26,11,4817,684,,4133
2005,5,26,12,4878,748,,4130
2005,5,26,13,4902,752,,4150
2005,5,26,14,4940,744,,4197
2005,5,26,15,4955,745,,4211
2005,5,26,16,4959,792,,4167
2005,5,26,17,4972,801,,4172
2005,5,26,18,4912,686,,4226
2005,5,26,19,4774,592,,4182
2005,5,26,20,4707,518,,4190
2005,5,26,21,4869,613,,4257
2005,5,26,22,4782,429,,4354
2005,5,26,23,4308,311,,3997
2005,5,26,24,3842,281,,3561
2005,5,27,1,3595,231,,3365
2005,5,27,2,3438,161,,3277
2005,5,27,3,3343,147,,3196
2005,5,27,4,3324,125,,3200
2005,5,27,5,3404,109,,3296
2005,5,27,6,3590,79,,3511
2005,5,27,7,3904,97,,3807
2005,5,27,8,4255,139,,4117
2005,5,27,9,4518,176,,4342
2005,5,27,10,4659,248,,4411
2005,5,27,11,4776,298,,4478
2005,5,27,12,4860,438,,4422
2005,5,27,13,4894,414,,4480
2005,5,27,14,4950,456,,4494
2005,5,27,15,4974,506,,4469
2005,5,27,16,4936,515,,4421
2005,5,27,17,4959,435,,4525
2005,5,27,18,4933,360,,4574
2005,5,27,19,4755,294,,4462
2005,5,27,20,4632,219,,4413
2005,5,27,21,4735,211,,4525
2005,5,27,22,4690,158,,4532
2005,5,27,23,4285,123,,4162
2005,5,27,24,3873,152,,3721
2005,5,28,1,3599,160,,3440
2005,5,28,2,3453,183,,3271
2005,5,28,3,3371,230,,3142
2005,5,28,4,3325,227,,3098
2005,5,28,5,3333,205,,3129
2005,5,28,6,3378,155,,3224
2005,5,28,7,3497,75,,3423
2005,5,28,8,3797,90,,3708
2005,5,28,9,4056,97,,3959
2005,5,28,10,4268,98,,4171
2005,5,28,11,4427,136,,4291
2005,5,28,12,4502,225,,4278
2005,5,28,13,4553,212,,4341
2005,5,28,14,4574,334,,4241
2005,5,28,15,4585,342,,4243
2005,5,28,16,4612,312,,4301
2005,5,28,17,4657,389,,4268
2005,5,28,18,4684,408,,4276
2005,5,28,19,4576,390,,4187
2005,5,28,20,4536,369,,4167
2005,5,28,21,4630,417,,4214
2005,5,28,22,4595,422,,4173
2005,5,28,23,4250,388,,3862
2005,5,28,24,3865,405,,3460
2005,5,29,1,3599,410,,3189
2005,5,29,2,3431,452,,2980
2005,5,29,3,3332,462,,2871
2005,5,29,4,3256,446,,2811
2005,5,29,5,3235,391,,2844
2005,5,29,6,3251,320,,2931
2005,5,29,7,3258,180,,3079
2005,5,29,8,3454,182,,3272
2005,5,29,9,3671,187,,3485
2005,5,29,10,3894,217,,3678
2005,5,29,11,4022,307,,3716
2005,5,29,12,4106,323,,3783
2005,5,29,13,4126,377,,3749
2005,5,29,14,4136,460,,3676
2005,5,29,15,4139,370,,3770
2005,5,29,16,4152,368,,3785
2005,5,29,17,4204,387,,3818
2005,5,29,18,4240,327,,3914
2005,5,29,19,4235,313,,3922
2005,5,29,20,4273,347,,3926
2005,5,29,21,4380,376,,4004
2005,5,29,22,4308,449,,3860
2005,5,29,23,4000,527,,3474
2005,5,29,24,3671,694,,2977
2005,5,30,1,3442,520,,2922
2005,5,30,2,3314,458,,2857
2005,5,30,3,3243,456,,2787
2005,5,30,4,3205,388,,2818
2005,5,30,5,3225,365,,2860
2005,5,30,6,3262,342,,2920
2005,5,30,7,3291,295,,2996
2005,5,30,8,3456,287,,3169
2005,5,30,9,3707,386,,3321
2005,5,30,10,3944,465,,3479
2005,5,30,11,4090,581,,3509
2005,5,30,12,4156,678,,3478
2005,5,30,13,4162,856,,3307
2005,5,30,14,4140,1062,,3079
2005,5,30,15,4155,1074,,3082
2005,5,30,16,4181,1031,,3150
2005,5,30,17,4260,1063,,3197
2005,5,30,18,4368,1074,,3295
2005,5,30,19,4352,1092,,3260
2005,5,30,20,4333,1158,,3176
2005,5,30,21,4402,1190,,3213
2005,5,30,22,4310,1178,,3132
2005,5,30,23,3928,1278,,2650
2005,5,30,24,3590,1284,,2306
2005,5,31,1,3359,1095,,2264
2005,5,31,2,3279,1079,,2200
2005,5,31,3,3219,969,,2250
2005,5,31,4,3219,827,,2392
2005,5,31,5,3277,761,,2517
2005,5,31,6,3474,698,,2777
2005,5,31,7,3728,559,,3170
2005,5,31,8,4023,517,,3507
2005,5,31,9,4260,532,,3729
2005,5,31,10,4476,542,,3935
2005,5,31,11,4570,615,,3955
2005,5,31,12,4652,705,,3947
2005,5,31,13,4679,940,,3740
2005,5,31,14,4716,974,,3742
2005,5,31,15,4746,888,,3859
2005,5,31,16,4730,854,,3876
2005,5,31,17,4791,925,,3866
2005,5,31,18,4796,891,,3905
2005,5,31,19,4697,773,,3925
2005,5,31,20,4625,693,,3932
2005,5,31,21,4719,642,,4078
2005,5,31,22,4660,537,,4124
2005,5,31,23,4174,496,,3678
2005,5,31,24,3769,447,,3323
2005,6,1,1,3486,416,,3070
2005,6,1,2,3354,437,,2918
2005,6,1,3,3307,396,,2911
2005,6,1,4,3276,359,,2918
2005,6,1,5,3358,360,,2999
2005,6,1,6,3559,306,,3253
2005,6,1,7,3874,204,,3670
2005,6,1,8,4262,200,,4062
2005,6,1,9,4492,262,,4230
2005,6,1,10,4686,340,,4346
2005,6,1,11,4872,405,,4468
2005,6,1,12,4952,477,,4476
2005,6,1,13,5027,619,,4409
2005,6,1,14,5117,682,,4436
2005,6,1,15,5211,695,,4517
2005,6,1,16,5217,716,,4502
2005,6,1,17,5231,750,,4482
2005,6,1,18,5153,778,,4376
2005,6,1,19,5036,745,,4292
2005,6,1,20,4919,714,,4206
2005,6,1,21,5056,699,,4358
2005,6,1,22,4973,600,,4373
2005,6,1,23,4427,588,,3840
2005,6,1,24,3944,600,,3344
2005,6,2,1,3634,614,,3020
2005,6,2,2,3468,599,,2870
2005,6,2,3,3385,606,,2780
2005,6,2,4,3338,665,,2673
2005,6,2,5,3409,597,,2812
2005,6,2,6,3576,557,,3020
2005,6,2,7,3882,520,,3363
2005,6,2,8,4274,594,,3681
2005,6,2,9,4548,660,,3888
2005,6,2,10,4753,666,,4088
2005,6,2,11,4932,713,,4220
2005,6,2,12,5031,784,,4248
2005,6,2,13,5101,944,,4157
2005,6,2,14,5135,1024,,4112
2005,6,2,15,5124,1304,,3820
2005,6,2,16,5083,1392,,3691
2005,6,2,17,5054,1277,,3778
2005,6,2,18,4939,1230,,3709
2005,6,2,19,4810,1070,,3741
2005,6,2,20,4738,933,,3805
2005,6,2,21,4863,770,,4093
2005,6,2,22,4776,671,,4105
2005,6,2,23,4300,610,,3691
2005,6,2,24,3860,665,,3196
2005,6,3,1,3585,756,,2830
2005,6,3,2,3474,644,,2831
2005,6,3,3,3376,628,,2749
2005,6,3,4,3348,555,,2794
2005,6,3,5,3405,480,,2925
2005,6,3,6,3589,404,,3185
2005,6,3,7,3893,414,,3480
2005,6,3,8,4262,527,,3736
2005,6,3,9,4565,574,,3991
2005,6,3,10,4705,586,,4120
2005,6,3,11,4863,687,,4176
2005,6,3,12,4940,810,,4131
2005,6,3,13,4998,1011,,3987
2005,6,3,14,4993,1188,,3806
2005,6,3,15,5007,1237,,3771
2005,6,3,16,4904,1316,,3588
2005,6,3,17,4815,1227,,3588
2005,6,3,18,4731,1227,,3504
2005,6,3,19,4661,1352,,3310
2005,6,3,20,4590,1341,,3250
2005,6,3,21,4642,1401,,3242
2005,6,3,22,4496,1236,,3260
2005,6,3,23,4142,1146,,2997
2005,6,3,24,3740,988,,2753
2005,6,4,1,3478,894,,2584
2005,6,4,2,3369,710,,2660
2005,6,4,3,3315,677,,2639
2005,6,4,4,3271,703,,2568
2005,6,4,5,3286,685,,2602
2005,6,4,6,3387,528,,2859
2005,6,4,7,3544,414,,3130
2005,6,4,8,3844,523,,3321
2005,6,4,9,4155,567,,3589
2005,6,4,10,4361,525,,3836
2005,6,4,11,4516,506,,4011
2005,6,4,12,4558,512,,4047
2005,6,4,13,4551,545,,4006
2005,6,4,14,4448,548,,3900
2005,6,4,15,4376,514,,3863
2005,6,4,16,4321,545,,3777
2005,6,4,17,4307,599,,3709
2005,6,4,18,4262,649,,3614
2005,6,4,19,4238,782,,3457
2005,6,4,20,4217,810,,3407
2005,6,4,21,4350,820,,3531
2005,6,4,22,4345,733,,3612
2005,6,4,23,4037,614,,3424
2005,6,4,24,3706,506,,3201
2005,6,5,1,3454,438,,3016
2005,6,5,2,3304,340,,2964
2005,6,5,3,3255,347,,2909
2005,6,5,4,3185,391,,2795
2005,6,5,5,3172,329,,2843
2005,6,5,6,3222,248,,2974
2005,6,5,7,3263,168,,3096
2005,6,5,8,3483,226,,3258
2005,6,5,9,3747,290,,3458
2005,6,5,10,3980,313,,3668
2005,6,5,11,4121,313,,3809
2005,6,5,12,4213,308,,3906
2005,6,5,13,4218,321,,3897
2005,6,5,14,4196,385,,3811
2005,6,5,15,4202,458,,3744
2005,6,5,16,4194,453,,3742
2005,6,5,17,4264,491,,3774
2005,6,5,18,4325,495,,3830
2005,6,5,19,4361,521,,3841
2005,6,5,20,4363,550,,3813
2005,6,5,21,4473,538,,3936
2005,6,5,22,4516,471,,4045
2005,6,5,23,4164,411,,3753
2005,6,5,24,3742,370,,3373
2005,6,6,1,3475,348,,3128
2005,6,6,2,3300,318,,2982
2005,6,6,3,3259,326,,2933
2005,6,6,4,3227,357,,2871
2005,6,6,5,3259,384,,2875
2005,6,6,6,3376,346,,3030
2005,6,6,7,3674,274,,3401
2005,6,6,8,4041,394,,3647
2005,6,6,9,4362,584,,3778
2005,6,6,10,4638,835,,3804
2005,6,6,11,4825,1007,,3818
2005,6,6,12,4971,1104,,3868
2005,6,6,13,5027,1229,,3799
2005,6,6,14,5144,1359,,3785
2005,6,6,15,5175,1437,,3739
2005,6,6,16,5214,1319,,3895
2005,6,6,17,5196,1131,,4065
2005,6,6,18,5186,1007,,4179
2005,6,6,19,5082,1021,,4061
2005,6,6,20,4950,983,,3968
2005,6,6,21,5000,896,,4104
2005,6,6,22,4950,850,,4100
2005,6,6,23,4454,790,,3665
2005,6,6,24,3932,740,,3193
2005,6,7,1,3658,751,,2908
2005,6,7,2,3451,742,,2710
2005,6,7,3,3356,678,,2678
2005,6,7,4,3359,639,,2720
2005,6,7,5,3396,586,,2811
2005,6,7,6,3551,469,,3082
2005,6,7,7,3878,415,,3463
2005,6,7,8,4307,473,,3834
2005,6,7,9,4632,555,,4078
2005,6,7,10,4907,726,,4181
2005,6,7,11,5120,961,,4159
2005,6,7,12,5170,1148,,4022
2005,6,7,13,5212,1284,,3929
2005,6,7,14,5325,1269,,4056
2005,6,7,15,5374,1224,,4150
2005,6,7,16,5440,1159,,4282
2005,6,7,17,5477,1005,,4472
2005,6,7,18,5470,884,,4586
2005,6,7,19,5332,964,,4369
2005,6,7,20,5155,969,,4186
2005,6,7,21,5122,1005,,4118
2005,6,7,22,5093,1020,,4074
2005,6,7,23,4521,1107,,3414
2005,6,7,24,4005,1101,,2904
2005,6,8,1,3694,970,,2724
2005,6,8,2,3507,857,,2650
2005,6,8,3,3404,755,,2649
2005,6,8,4,3380,622,,2759
2005,6,8,5,3416,570,,2846
2005,6,8,6,3552,438,,3115
2005,6,8,7,3843,316,,3528
2005,6,8,8,4244,315,,3929
2005,6,8,9,4550,425,,4125
2005,6,8,10,4779,546,,4234
2005,6,8,11,4984,682,,4302
2005,6,8,12,5080,758,,4322
